16,3354,0.0928407
19,3347,0.12938
16,3150,0.107606
23,3305,0.125873
19,3399,0.117366
19,3226,0.113362
20,3397,0.096843
20,3318,0.114369
21,3426,0.106852
16,3257,0.100348
21,3330,0.117114
22,3338,0.123872
21,3328,0.123618
19,3188,0.0853348
21,3373,0.107854
22,3384,0.117366
20,3294,0.117113
23,3416,0.12913
19,3251,0.118369
21,3385,0.123872
22,3393,0.117114
19,3292,0.0998494
24,3375,0.123872
21,3409,0.0991041
21,3420,0.125873
18,3298,0.117366
23,3310,0.0960946
20,3305,0.0991041
24,3362,0.124119
20,3274,0.107606
