GW Pos. Heuristic,ED Sched. Method,Position distr.,Periods distr.,Map size,ED Number,ED Dens. (1/m^2),Max. SF,GW Number,Channels used,Coverage %,GW Avg. UF,Elapsed,Iterations,Exit condition
Springs,EDF,Clouds,Hard,100,1000,0.1,12,2,2,100,0.19,6,12,Max. coverage
Springs,EDF,Clouds,Hard,100,1000,0.1,12,2,2,100,0.21,6,12,Max. coverage
Springs,EDF,Clouds,Hard,100,1000,0.1,12,2,2,100,0.21,6,12,Max. coverage
Springs,EDF,Clouds,Hard,100,1000,0.1,12,2,2,100,0.2,6,12,Max. coverage
Springs,EDF,Clouds,Hard,100,1000,0.1,12,2,2,100,0.19,5,12,Max. coverage
Springs,EDF,Clouds,Hard,100,1000,0.1,12,2,2,100,0.18,5,12,Max. coverage
Springs,EDF,Clouds,Hard,100,1000,0.1,12,2,2,100,0.19,5,12,Max. coverage
Springs,EDF,Clouds,Hard,100,1000,0.1,12,2,2,100,0.19,5,12,Max. coverage
Springs,EDF,Clouds,Hard,100,1000,0.1,12,2,2,100,0.19,5,12,Max. coverage
Springs,EDF,Clouds,Hard,100,2000,0.2,12,3,3,100,0.29,17160,24,Max. coverage
Springs,EDF,Clouds,Hard,100,2000,0.2,12,3,3,100,0.26,17174,24,Max. coverage
Springs,EDF,Clouds,Hard,100,2000,0.2,12,3,3,100,0.28,17174,24,Max. coverage
Springs,EDF,Clouds,Hard,100,2000,0.2,12,3,3,100,0.25,17175,25,Max. coverage
Springs,EDF,Clouds,Hard,100,2000,0.2,12,3,3,100,0.25,17174,24,Max. coverage
Springs,EDF,Clouds,Hard,100,2000,0.2,12,3,3,100,0.31,30,24,Max. coverage
Springs,EDF,Clouds,Hard,100,2000,0.2,12,3,3,100,0.29,30,25,Max. coverage
Springs,EDF,Clouds,Hard,100,2000,0.2,12,3,3,100,0.29,31,24,Max. coverage
Springs,EDF,Clouds,Hard,100,2000,0.2,12,3,3,100,0.3,30,24,Max. coverage
Springs,EDF,Clouds,Hard,100,2000,0.2,12,3,3,100,0.32,36,28,Max. coverage
Springs,EDF,Clouds,Hard,100,5000,0.5,12,6,6,100,0.39,244,38,Max. coverage
Springs,EDF,Clouds,Hard,100,5000,0.5,12,6,6,100,0.4,245,36,Max. coverage
Springs,EDF,Clouds,Hard,100,5000,0.5,12,6,6,100,0.39,248,37,Max. coverage
Springs,EDF,Clouds,Hard,100,5000,0.5,12,6,6,100,0.41,263,37,Max. coverage
Springs,EDF,Clouds,Hard,100,5000,0.5,12,6,6,100,0.39,254,38,Max. coverage
Springs,EDF,Clouds,Hard,100,5000,0.5,12,6,6,100,0.39,8971,43,Max. coverage
Springs,EDF,Clouds,Hard,100,5000,0.5,12,6,6,100,0.38,9014,37,Max. coverage
Springs,EDF,Clouds,Hard,100,5000,0.5,12,6,6,100,0.39,9039,40,Max. coverage
Springs,EDF,Clouds,Hard,100,5000,0.5,12,6,6,100,0.39,9054,42,Max. coverage
Springs,EDF,Clouds,Hard,100,5000,0.5,12,6,6,100,0.38,9060,41,Max. coverage
Springs,EDF,Clouds,Hard,100,10000,1,12,12,12,100,0.39,14484,106,Max. coverage
Springs,EDF,Clouds,Hard,100,10000,1,12,12,12,100,0.39,14484,97,Max. coverage
Springs,EDF,Clouds,Hard,100,10000,1,12,12,12,100,0.39,14560,98,Max. coverage
Springs,EDF,Clouds,Hard,100,10000,1,12,12,12,100,0.39,14582,107,Max. coverage
Springs,EDF,Clouds,Hard,100,10000,1,12,12,12,100,0.38,14594,108,Max. coverage
Springs,EDF,Clouds,Hard,100,10000,1,12,12,12,100,0.39,11578,93,Max. coverage
Springs,EDF,Clouds,Hard,100,10000,1,12,12,12,100,0.39,11701,93,Max. coverage
Springs,EDF,Clouds,Hard,100,10000,1,12,12,12,100,0.39,11689,100,Max. coverage
Springs,EDF,Clouds,Hard,100,10000,1,12,13,13,100,0.34,11949,108,Max. coverage
Springs,EDF,Clouds,Hard,100,10000,1,12,12,12,100,0.38,12008,108,Max. coverage
Springs,EDF,Uniform,Hard,100,20000,2,7,40,40,100,0.16,266002,364,Max. coverage
Springs,EDF,Clouds,Hard,100,20000,2,7,39,39,100,0.16,289240,354,Max. coverage
Springs,EDF,Clouds,Hard,100,20000,2,7,39,39,100,0.16,309633,347,Max. coverage
Springs,EDF,Clouds,Hard,100,20000,2,7,39,39,100,0.16,311463,348,Max. coverage
Springs,EDF,Clouds,Hard,100,20000,2,7,39,39,100,0.16,315219,347,Max. coverage
Springs,EDF,Clouds,Hard,100,20000,2,7,39,39,100,0.16,305585,347,Max. coverage
Springs,EDF,Clouds,Hard,100,20000,2,7,38,38,100,0.16,305733,343,Max. coverage
Springs,EDF,Clouds,Hard,100,20000,2,7,38,38,100,0.16,309412,336,Max. coverage
Springs,EDF,Clouds,Hard,100,20000,2,7,38,38,100,0.16,314601,336,Max. coverage
Springs,EDF,Clouds,Hard,100,20000,2,7,40,40,100,0.15,320478,361,Max. coverage
Springs,EDF,Clouds,Hard,1000,1000,0,10,15,15,100,0.03,12483,322,Max. coverage
Springs,EDF,Clouds,Hard,1000,1000,0,12,11,11,100,0.04,5224,348,Max. coverage
Springs,EDF,Clouds,Hard,1000,1000,0,9,19,11,100,0.02,15898,394,Max. coverage
Springs,EDF,Clouds,Hard,1000,1000,0,9,18,10,100,0.03,17360,349,Max. coverage
Springs,EDF,Clouds,Hard,1000,1000,0,12,15,15,100,0.03,5419,379,Max. coverage
Springs,EDF,Clouds,Hard,1000,1000,0,11,14,14,100,0.03,9510,328,Max. coverage
Springs,EDF,Clouds,Hard,1000,1000,0,9,16,9,100,0.03,20296,307,Max. coverage
Springs,EDF,Clouds,Hard,1000,1000,0,12,12,12,100,0.04,337,274,Max. coverage
Springs,EDF,Clouds,Hard,1000,1000,0,11,15,15,100,0.03,11266,315,Max. coverage
Springs,EDF,Clouds,Hard,1000,1000,0,12,11,11,100,0.05,5647,288,Max. coverage
Springs,EDF,Clouds,Hard,1000,2000,0,9,16,9,100,0.06,19165,443,Max. coverage
Springs,EDF,Clouds,Hard,1000,2000,0,9,23,13,100,0.04,20082,432,Max. coverage
Springs,EDF,Clouds,Hard,1000,2000,0,12,15,15,100,0.07,5752,331,Max. coverage
Springs,EDF,Clouds,Hard,1000,2000,0,10,15,15,100,0.07,12552,344,Max. coverage
Springs,EDF,Clouds,Hard,1000,2000,0,11,14,14,100,0.07,7207,317,Max. coverage
Springs,EDF,Clouds,Hard,1000,2000,0,9,21,10,100,0.04,18486,391,Max. coverage
Springs,EDF,Clouds,Hard,1000,2000,0,12,15,15,100,0.07,1048,345,Max. coverage
Springs,EDF,Clouds,Hard,1000,2000,0,9,17,9,100,0.06,19530,304,Max. coverage
Springs,EDF,Clouds,Hard,1000,2000,0,12,15,15,100,0.06,6759,388,Max. coverage
Springs,EDF,Clouds,Hard,1000,2000,0,9,20,10,100,0.05,18055,328,Max. coverage
Springs,EDF,Clouds,Hard,1000,5000,0.01,9,21,11,100,0.11,21270,338,Max. coverage
Springs,EDF,Clouds,Hard,1000,5000,0.01,9,23,13,100,0.1,17533,414,Max. coverage
Springs,EDF,Clouds,Hard,1000,5000,0.01,12,15,15,100,0.15,7740,318,Max. coverage
Springs,EDF,Clouds,Hard,1000,5000,0.01,9,19,12,100,0.12,15549,287,Max. coverage
Springs,EDF,Clouds,Hard,1000,5000,0.01,9,23,12,100,0.1,23548,399,Max. coverage
Springs,EDF,Clouds,Hard,1000,5000,0.01,9,20,11,100,0.12,20714,386,Max. coverage
Springs,EDF,Clouds,Hard,1000,5000,0.01,9,19,14,100,0.11,22258,550,Max. coverage
Springs,EDF,Clouds,Hard,1000,5000,0.01,9,20,12,100,0.11,17465,389,Max. coverage
Springs,EDF,Clouds,Hard,1000,5000,0.01,9,22,10,100,0.1,23580,362,Max. coverage
Springs,EDF,Clouds,Hard,1000,5000,0.01,9,21,12,100,0.11,20467,341,Max. coverage
Springs,EDF,Clouds,Hard,1000,10000,0.01,8,31,7,100,0.13,85313,624,Max. coverage
Springs,EDF,Clouds,Hard,1000,10000,0.01,8,27,6,100,0.16,93749,514,Max. coverage
Springs,EDF,Clouds,Hard,1000,10000,0.01,8,33,7,100,0.13,78629,615,Max. coverage
Springs,EDF,Clouds,Hard,1000,10000,0.01,8,33,9,100,0.12,81253,627,Max. coverage
Springs,EDF,Clouds,Hard,1000,10000,0.01,9,26,15,100,0.16,65639,482,Max. coverage
Springs,EDF,Clouds,Hard,1000,10000,0.01,8,37,8,100,0.11,81519,673,Max. coverage
Springs,EDF,Clouds,Hard,1000,10000,0.01,9,29,15,100,0.14,74740,536,Max. coverage
Springs,EDF,Clouds,Hard,1000,10000,0.01,9,28,14,100,0.15,63322,396,Max. coverage
Springs,EDF,Clouds,Hard,1000,10000,0.01,8,28,6,100,0.15,94991,652,Max. coverage
Springs,EDF,Clouds,Hard,1000,10000,0.01,8,31,7,100,0.13,73120,483,Max. coverage
Springs,EDF,Clouds,Hard,1000,20000,0.02,8,41,15,100,0.2,703297,766,Max. coverage
Springs,EDF,Clouds,Hard,1000,20000,0.02,8,40,14,100,0.2,656040,675,Max. coverage
Springs,EDF,Clouds,Hard,1000,20000,0.02,8,39,15,100,0.21,743295,868,Max. coverage
Springs,EDF,Clouds,Hard,1000,20000,0.02,8,44,15,100,0.19,804662,826,Max. coverage
Springs,EDF,Clouds,Hard,1000,20000,0.02,8,41,13,100,0.19,595936,571,Max. coverage
Springs,EDF,Clouds,Hard,1000,20000,0.02,8,40,11,100,0.2,529506,699,Max. coverage
Springs,EDF,Clouds,Hard,1000,20000,0.02,7,96,10,100,0.06,1241125,1831,Max. coverage
Springs,EDF,Clouds,Hard,1000,20000,0.02,8,46,14,100,0.18,586451,685,Max. coverage
Springs,EDF,Clouds,Hard,1000,20000,0.02,8,51,11,100,0.15,444472,797,Max. coverage
Springs,EDF,Clouds,Hard,1000,20000,0.02,8,46,12,100,0.18,507778,766,Max. coverage
Springs,EDF,Clouds,Hard,2000,1000,0,9,63,15,100,0.01,260696,1587,Max. coverage
Springs,EDF,Clouds,Hard,2000,1000,0,9,50,10,100,0.01,306658,1234,Max. coverage
Springs,EDF,Clouds,Hard,2000,1000,0,9,69,15,100,0.01,311390,1630,Max. coverage
Springs,EDF,Clouds,Hard,2000,1000,0,8,69,6,100,0.01,340209,1869,Max. coverage
Springs,EDF,Clouds,Hard,2000,1000,0,9,50,13,100,0.01,372449,1230,Max. coverage
Springs,EDF,Clouds,Hard,2000,1000,0,9,47,13,100,0.01,245085,1220,Max. coverage
Springs,EDF,Clouds,Hard,2000,1000,0,9,51,14,100,0.01,259460,1156,Max. coverage
Springs,EDF,Clouds,Hard,2000,1000,0,8,46,5,100,0.01,322222,1269,Max. coverage
Springs,EDF,Clouds,Hard,2000,1000,0,8,56,6,100,0.01,355367,1510,Max. coverage
Springs,EDF,Clouds,Hard,2000,1000,0,8,50,5,100,0.01,355817,1219,Max. coverage
Springs,EDF,Clouds,Hard,2000,2000,0,9,73,15,100,0.01,255968,1539,Max. coverage
Springs,EDF,Clouds,Hard,2000,2000,0,9,58,13,100,0.02,282984,1207,Max. coverage
Springs,EDF,Clouds,Hard,2000,2000,0,9,68,13,100,0.01,324637,1376,Max. coverage
Springs,EDF,Clouds,Hard,2000,2000,0,9,62,13,100,0.02,374589,1512,Max. coverage
Springs,EDF,Clouds,Hard,2000,2000,0,8,69,7,100,0.01,430529,1519,Max. coverage
Springs,EDF,Clouds,Hard,2000,2000,0,9,47,10,100,0.02,295636,1149,Max. coverage
Springs,EDF,Clouds,Hard,2000,2000,0,9,45,13,100,0.02,296520,1045,Max. coverage
Springs,EDF,Clouds,Hard,2000,2000,0,9,51,12,100,0.02,301948,1554,Max. coverage
Springs,EDF,Clouds,Hard,2000,2000,0,9,50,12,100,0.02,301961,1280,Max. coverage
Springs,EDF,Clouds,Hard,2000,2000,0,9,46,11,100,0.02,402089,1036,Max. coverage
Springs,EDF,Clouds,Hard,2000,5000,0,9,49,13,100,0.05,273455,1083,Max. coverage
Springs,EDF,Clouds,Hard,2000,5000,0,9,49,12,100,0.05,285790,1234,Max. coverage
Springs,EDF,Clouds,Hard,2000,5000,0,9,52,14,100,0.05,295048,1063,Max. coverage
Springs,EDF,Clouds,Hard,2000,5000,0,9,54,15,100,0.05,305210,1146,Max. coverage
Springs,EDF,Clouds,Hard,2000,5000,0,8,59,7,100,0.04,330654,1517,Max. coverage
Springs,EDF,Clouds,Hard,2000,5000,0,8,66,5,100,0.04,353389,1533,Max. coverage
Springs,EDF,Clouds,Hard,2000,5000,0,8,64,6,100,0.04,364804,1550,Max. coverage
Springs,EDF,Clouds,Hard,2000,5000,0,8,76,9,100,0.03,387664,1815,Max. coverage
Springs,EDF,Clouds,Hard,2000,5000,0,8,65,7,100,0.04,453653,1407,Max. coverage
Springs,EDF,Clouds,Hard,2000,5000,0,8,83,9,100,0.03,525878,1974,Max. coverage
Springs,EDF,Clouds,Hard,2000,10000,0,8,77,7,100,0.06,550658,1532,Max. coverage
Springs,EDF,Clouds,Hard,2000,10000,0,8,86,6,100,0.05,688921,1636,Max. coverage
Springs,EDF,Clouds,Hard,2000,10000,0,8,79,6,100,0.06,744784,1536,Max. coverage
Springs,EDF,Clouds,Hard,2000,10000,0,8,100,10,100,0.04,760630,1834,Max. coverage
Springs,EDF,Clouds,Hard,2000,10000,0,8,82,6,100,0.06,821990,1409,Max. coverage
Springs,EDF,Clouds,Hard,2000,10000,0,8,89,6,100,0.05,667425,1424,Max. coverage
Springs,EDF,Clouds,Hard,2000,10000,0,8,99,8,100,0.04,668548,1793,Max. coverage
Springs,EDF,Clouds,Hard,2000,10000,0,8,98,7,100,0.04,680211,1740,Max. coverage
Springs,EDF,Clouds,Hard,2000,10000,0,8,90,7,100,0.05,792854,1524,Max. coverage
Springs,EDF,Clouds,Hard,2000,10000,0,8,133,11,100,0.03,813201,2264,Max. coverage
Springs,EDF,Clouds,Hard,2000,20000,0.01,8,112,7,100,0.08,2056967,1609,Max. coverage
Springs,EDF,Clouds,Hard,2000,20000,0.01,8,109,7,100,0.08,2119109,1522,Max. coverage
Springs,EDF,Clouds,Hard,2000,20000,0.01,8,120,9,100,0.07,2569457,1667,Max. coverage
Springs,EDF,Clouds,Hard,2000,20000,0.01,8,103,7,100,0.09,2912802,1595,Max. coverage
Springs,EDF,Uniform,Hard,2000,20000,0.01,8,146,7,100,0.07,2914374,1655,Max. coverage
Springs,EDF,Clouds,Hard,2000,20000,0.01,8,99,7,100,0.09,2007035,1651,Max. coverage
Springs,EDF,Clouds,Hard,2000,20000,0.01,8,98,8,100,0.09,2466534,1386,Max. coverage
Springs,EDF,Clouds,Hard,2000,20000,0.01,8,96,7,100,0.09,2685375,1415,Max. coverage
Springs,EDF,Clouds,Hard,2000,20000,0.01,8,87,8,100,0.11,2873044,1307,Max. coverage
Springs,EDF,Clouds,Hard,2000,20000,0.01,8,127,11,100,0.06,2953843,2277,Max. coverage
Springs,EDF,Clouds,Medium,100,1000,0.1,12,1,1,100,0.06,0,0,Max. coverage
Springs,EDF,Clouds,Medium,100,1000,0.1,12,1,1,100,0.06,0,0,Max. coverage
Springs,EDF,Clouds,Medium,100,1000,0.1,12,1,1,100,0.06,0,0,Max. coverage
Springs,EDF,Clouds,Medium,100,1000,0.1,12,1,1,100,0.06,0,0,Max. coverage
Springs,EDF,Clouds,Medium,100,1000,0.1,12,1,1,100,0.06,0,0,Max. coverage
Springs,EDF,Clouds,Medium,100,1000,0.1,12,1,1,100,0.06,0,0,Max. coverage
Springs,EDF,Clouds,Medium,100,1000,0.1,12,1,1,100,0.06,0,0,Max. coverage
Springs,EDF,Clouds,Medium,100,1000,0.1,12,1,1,100,0.06,0,0,Max. coverage
Springs,EDF,Clouds,Medium,100,1000,0.1,12,1,1,100,0.06,0,0,Max. coverage
Springs,EDF,Clouds,Medium,100,1000,0.1,12,1,1,100,0.06,0,0,Max. coverage
Springs,EDF,Clouds,Medium,100,2000,0.2,12,1,1,100,0.12,1,0,Max. coverage
Springs,EDF,Clouds,Medium,100,2000,0.2,12,1,1,100,0.13,1,0,Max. coverage
Springs,EDF,Clouds,Medium,100,2000,0.2,12,1,1,100,0.12,1,0,Max. coverage
Springs,EDF,Clouds,Medium,100,2000,0.2,12,1,1,100,0.12,1,0,Max. coverage
Springs,EDF,Clouds,Medium,100,2000,0.2,12,1,1,100,0.12,1,0,Max. coverage
Springs,EDF,Clouds,Medium,100,2000,0.2,12,1,1,100,0.12,1,0,Max. coverage
Springs,EDF,Clouds,Medium,100,2000,0.2,12,1,1,100,0.12,1,0,Max. coverage
Springs,EDF,Clouds,Medium,100,2000,0.2,12,1,1,100,0.12,1,0,Max. coverage
Springs,EDF,Clouds,Medium,100,2000,0.2,12,1,1,100,0.13,1,0,Max. coverage
Springs,EDF,Clouds,Medium,100,2000,0.2,12,1,1,100,0.12,1,0,Max. coverage
Springs,EDF,Clouds,Medium,100,5000,0.5,12,3,3,100,0.1,5,0,Max. coverage
Springs,EDF,Clouds,Medium,100,5000,0.5,12,3,3,100,0.1,5,0,Max. coverage
Springs,EDF,Clouds,Medium,100,5000,0.5,12,3,3,100,0.16,5,0,Max. coverage
Springs,EDF,Clouds,Medium,100,5000,0.5,12,3,3,100,0.16,5,0,Max. coverage
Springs,EDF,Clouds,Medium,100,5000,0.5,12,2,2,100,0.18,5,0,Max. coverage
Springs,EDF,Clouds,Medium,100,5000,0.5,12,3,3,100,0.1,5,0,Max. coverage
Springs,EDF,Clouds,Medium,100,5000,0.5,12,3,3,100,0.1,5,0,Max. coverage
Springs,EDF,Clouds,Medium,100,5000,0.5,12,3,3,100,0.13,5,0,Max. coverage
Springs,EDF,Clouds,Medium,100,5000,0.5,12,3,3,100,0.15,5,0,Max. coverage
Springs,EDF,Clouds,Medium,100,5000,0.5,12,2,2,100,0.21,5,0,Max. coverage
Springs,EDF,Clouds,Medium,100,10000,1,12,5,5,100,0.26,15,0,Max. coverage
Springs,EDF,Clouds,Medium,100,10000,1,12,5,5,100,0.26,17,0,Max. coverage
Springs,EDF,Clouds,Medium,100,10000,1,12,5,5,100,0.15,14,0,Max. coverage
Springs,EDF,Clouds,Medium,100,10000,1,12,5,5,100,0.15,14,0,Max. coverage
Springs,EDF,Clouds,Medium,100,10000,1,12,5,5,100,0.16,15,0,Max. coverage
Springs,EDF,Clouds,Medium,100,10000,1,12,5,5,100,0.22,15,0,Max. coverage
Springs,EDF,Clouds,Medium,100,10000,1,12,3,3,100,0.45,17,0,Max. coverage
Springs,EDF,Clouds,Medium,100,10000,1,12,4,4,100,0.37,16,0,Max. coverage
Springs,EDF,Clouds,Medium,100,10000,1,12,5,5,100,0.27,17,0,Max. coverage
Springs,EDF,Clouds,Medium,100,10000,1,12,5,5,100,0.14,15,0,Max. coverage
Springs,EDF,Clouds,Medium,100,20000,2,12,10,10,100,0.26,70,0,Max. coverage
Springs,EDF,Clouds,Medium,100,20000,2,12,10,10,100,0.21,51,0,Max. coverage
Springs,EDF,Uniform,Medium,100,20000,2,12,10,10,100,0.16,50,0,Max. coverage
Springs,EDF,Clouds,Medium,100,20000,2,12,10,10,100,0.22,54,0,Max. coverage
Springs,EDF,Clouds,Medium,100,20000,2,12,10,10,100,0.21,59,0,Max. coverage
Springs,EDF,Clouds,Medium,100,20000,2,12,9,9,100,0.24,51,0,Max. coverage
Springs,EDF,Clouds,Medium,100,20000,2,12,10,10,100,0.28,58,0,Max. coverage
Springs,EDF,Clouds,Medium,100,20000,2,12,10,10,100,0.27,60,0,Max. coverage
Springs,EDF,Clouds,Medium,100,20000,2,12,9,9,100,0.18,51,0,Max. coverage
Springs,EDF,Clouds,Medium,100,20000,2,12,10,10,100,0.15,51,0,Max. coverage
Springs,EDF,Clouds,Medium,1000,1000,0,12,2,2,100,0.15,10,24,Max. coverage
Springs,EDF,Clouds,Medium,1000,1000,0,12,2,2,100,0.12,11,26,Max. coverage
Springs,EDF,Clouds,Medium,1000,1000,0,12,2,2,100,0.16,9,22,Max. coverage
Springs,EDF,Clouds,Medium,1000,1000,0,12,1,1,100,0.27,1,1,Max. coverage
Springs,EDF,Clouds,Medium,1000,1000,0,12,1,1,100,0.24,0,0,Max. coverage
Springs,EDF,Clouds,Medium,1000,1000,0,12,1,1,100,0.29,1,2,Max. coverage
Springs,EDF,Clouds,Medium,1000,1000,0,12,1,1,100,0.25,0,0,Max. coverage
Springs,EDF,Clouds,Medium,1000,1000,0,12,1,1,100,0.26,1,1,Max. coverage
Springs,EDF,Clouds,Medium,1000,1000,0,12,2,2,100,0.14,9,23,Max. coverage
Springs,EDF,Clouds,Medium,1000,1000,0,12,1,1,100,0.23,1,1,Max. coverage
Springs,EDF,Clouds,Medium,1000,2000,0,12,3,3,100,0.19,48,46,Max. coverage
Springs,EDF,Clouds,Medium,1000,2000,0,12,3,3,100,0.14,50,48,Max. coverage
Springs,EDF,Clouds,Medium,1000,2000,0,12,3,3,100,0.14,35,43,Max. coverage
Springs,EDF,Clouds,Medium,1000,2000,0,12,2,2,100,0.23,32,32,Max. coverage
Springs,EDF,Clouds,Medium,1000,2000,0,12,2,2,100,0.26,30,29,Max. coverage
Springs,EDF,Clouds,Medium,1000,2000,0,12,2,2,100,0.24,23,22,Max. coverage
Springs,EDF,Clouds,Medium,1000,2000,0,12,2,2,100,0.24,23,23,Max. coverage
Springs,EDF,Clouds,Medium,1000,2000,0,12,2,2,100,0.26,23,24,Max. coverage
Springs,EDF,Clouds,Medium,1000,2000,0,12,2,2,100,0.22,21,22,Max. coverage
Springs,EDF,Clouds,Medium,1000,2000,0,12,2,2,100,0.2,26,27,Max. coverage
Springs,EDF,Clouds,Medium,1000,5000,0.01,12,3,3,100,0.31,21,4,Max. coverage
Springs,EDF,Clouds,Medium,1000,5000,0.01,12,3,3,100,0.39,6,0,Max. coverage
Springs,EDF,Clouds,Medium,1000,5000,0.01,12,3,3,100,0.35,66,17,Max. coverage
Springs,EDF,Clouds,Medium,1000,5000,0.01,12,3,3,100,0.45,7,0,Max. coverage
Springs,EDF,Clouds,Medium,1000,5000,0.01,12,3,3,100,0.38,21,3,Max. coverage
Springs,EDF,Clouds,Medium,1000,5000,0.01,12,4,4,100,0.3,124,35,Max. coverage
Springs,EDF,Clouds,Medium,1000,5000,0.01,12,3,3,100,0.3,12,2,Max. coverage
Springs,EDF,Clouds,Medium,1000,5000,0.01,12,3,3,100,0.28,21,4,Max. coverage
Springs,EDF,Clouds,Medium,1000,5000,0.01,12,3,3,100,0.39,19,3,Max. coverage
Springs,EDF,Clouds,Medium,1000,5000,0.01,12,3,3,100,0.47,26,3,Max. coverage
Springs,EDF,Clouds,Medium,1000,10000,0.01,12,5,5,100,0.48,166,13,Max. coverage
Springs,EDF,Clouds,Medium,1000,10000,0.01,12,5,5,100,0.48,26,1,Max. coverage
Springs,EDF,Clouds,Medium,1000,10000,0.01,12,5,5,100,0.36,165,15,Max. coverage
Springs,EDF,Clouds,Medium,1000,10000,0.01,12,5,5,100,0.38,118,9,Max. coverage
Springs,EDF,Clouds,Medium,1000,10000,0.01,12,4,4,100,0.49,68,3,Max. coverage
Springs,EDF,Clouds,Medium,1000,10000,0.01,12,5,5,100,0.45,310,13,Max. coverage
Springs,EDF,Clouds,Medium,1000,10000,0.01,12,5,5,100,0.49,33,1,Max. coverage
Springs,EDF,Clouds,Medium,1000,10000,0.01,12,5,5,100,0.55,56,2,Max. coverage
Springs,EDF,Clouds,Medium,1000,10000,0.01,12,5,5,100,0.34,169,14,Max. coverage
Springs,EDF,Clouds,Medium,1000,10000,0.01,12,5,5,100,0.48,221,20,Max. coverage
Springs,EDF,Clouds,Medium,1000,20000,0.02,12,7,7,100,0.65,308,4,Max. coverage
Springs,EDF,Clouds,Medium,1000,20000,0.02,12,10,10,100,0.41,590,12,Max. coverage
Springs,EDF,Clouds,Medium,1000,20000,0.02,12,9,9,100,0.51,1141,18,Max. coverage
Springs,EDF,Clouds,Medium,1000,20000,0.02,12,9,9,100,0.44,1094,23,Max. coverage
Springs,EDF,Clouds,Medium,1000,20000,0.02,12,9,9,100,0.52,922,12,Max. coverage
Springs,EDF,Clouds,Medium,1000,20000,0.02,12,9,9,100,0.48,430,8,Max. coverage
Springs,EDF,Clouds,Medium,1000,20000,0.02,12,10,10,100,0.3,796,19,Max. coverage
Springs,EDF,Clouds,Medium,1000,20000,0.02,12,8,8,100,0.58,361,7,Max. coverage
Springs,EDF,Clouds,Medium,1000,20000,0.02,12,10,10,100,0.53,510,8,Max. coverage
Springs,EDF,Clouds,Medium,1000,20000,0.02,12,9,9,100,0.54,1027,14,Max. coverage
Springs,EDF,Clouds,Medium,2000,1000,0,12,3,3,100,0.09,11610,57,Max. coverage
Springs,EDF,Clouds,Medium,2000,1000,0,12,4,4,100,0.07,11624,78,Max. coverage
Springs,EDF,Clouds,Medium,2000,1000,0,12,4,4,100,0.07,11633,91,Max. coverage
Springs,EDF,Clouds,Medium,2000,1000,0,12,3,3,100,0.09,11631,88,Max. coverage
Springs,EDF,Clouds,Medium,2000,1000,0,12,4,4,100,0.07,11640,80,Max. coverage
Springs,EDF,Clouds,Medium,2000,1000,0,12,3,3,100,0.13,5948,60,Max. coverage
Springs,EDF,Clouds,Medium,2000,1000,0,12,4,4,100,0.07,5957,73,Max. coverage
Springs,EDF,Clouds,Medium,2000,1000,0,12,4,4,100,0.06,5958,73,Max. coverage
Springs,EDF,Clouds,Medium,2000,1000,0,12,4,4,100,0.06,5957,56,Max. coverage
Springs,EDF,Clouds,Medium,2000,1000,0,12,5,5,100,0.06,5981,88,Max. coverage
Springs,EDF,Clouds,Medium,2000,2000,0,12,5,5,100,0.12,91,73,Max. coverage
Springs,EDF,Clouds,Medium,2000,2000,0,12,6,6,100,0.11,5949,110,Max. coverage
Springs,EDF,Clouds,Medium,2000,2000,0,12,5,5,100,0.12,14592,91,Max. coverage
Springs,EDF,Clouds,Medium,2000,2000,0,12,5,5,100,0.12,8786,97,Max. coverage
Springs,EDF,Clouds,Medium,2000,2000,0,12,5,5,100,0.12,14602,96,Max. coverage
Springs,EDF,Clouds,Medium,2000,2000,0,12,4,4,100,0.16,8800,52,Max. coverage
Springs,EDF,Clouds,Medium,2000,2000,0,12,5,5,100,0.12,8827,71,Max. coverage
Springs,EDF,Clouds,Medium,2000,2000,0,12,6,6,100,0.09,8855,87,Max. coverage
Springs,EDF,Clouds,Medium,2000,2000,0,12,5,5,100,0.11,8889,93,Max. coverage
Springs,EDF,Clouds,Medium,2000,2000,0,12,7,7,100,0.09,8912,122,Max. coverage
Springs,EDF,Clouds,Medium,2000,5000,0,12,6,6,100,0.23,8821,64,Max. coverage
Springs,EDF,Clouds,Medium,2000,5000,0,12,4,4,100,0.35,8807,38,Max. coverage
Springs,EDF,Clouds,Medium,2000,5000,0,12,4,4,100,0.34,8810,41,Max. coverage
Springs,EDF,Clouds,Medium,2000,5000,0,12,7,7,100,0.2,9093,95,Max. coverage
Springs,EDF,Clouds,Medium,2000,5000,0,12,7,7,100,0.22,9164,100,Max. coverage
Springs,EDF,Clouds,Medium,2000,5000,0,12,5,5,100,0.26,3601,47,Max. coverage
Springs,EDF,Clouds,Medium,2000,5000,0,12,5,5,100,0.27,3716,50,Max. coverage
Springs,EDF,Clouds,Medium,2000,5000,0,12,5,5,100,0.25,3752,55,Max. coverage
Springs,EDF,Clouds,Medium,2000,5000,0,12,7,7,100,0.18,3902,112,Max. coverage
Springs,EDF,Clouds,Medium,2000,5000,0,12,7,7,100,0.19,3908,83,Max. coverage
Springs,EDF,Clouds,Medium,2000,10000,0,12,10,10,100,0.25,870,74,Max. coverage
Springs,EDF,Clouds,Medium,2000,10000,0,12,10,10,100,0.22,5525,82,Max. coverage
