0.50,1.00,0.50,Greedy,generada.dat,-,6,1010,0.0492019
0.50,1.00,0.75,Greedy,generada.dat,-,7,972,0.0321245
0.50,1.00,1.00,Greedy,generada.dat,-,5,1094,0.0521807
0.75,0.00,0.00,Greedy,generada.dat,-,5,1114,0.0662913
0.75,0.00,0.25,Greedy,generada.dat,-,5,1112,0.0421587
0.75,0.00,0.50,Greedy,generada.dat,-,5,1108,0.0501787
0.75,0.00,0.75,Greedy,generada.dat,-,6,976,0.0471818
0.75,0.00,1.00,Greedy,generada.dat,-,5,1106,0.0481848
0.75,0.25,0.00,Greedy,generada.dat,-,8,935,0.0331336
0.75,0.25,0.25,Greedy,generada.dat,-,5,1131,0.0753064
0.75,0.25,0.50,Greedy,generada.dat,-,6,1066,0.0451556
0.75,0.25,0.75,Greedy,generada.dat,-,7,1051,0.0431496
0.75,0.25,1.00,Greedy,generada.dat,-,5,1117,0.052225
0.75,0.50,0.00,Greedy,generada.dat,-,6,954,0.0331316
0.75,0.50,0.25,Greedy,generada.dat,-,8,984,0.0271115
0.75,0.50,0.50,Greedy,generada.dat,-,6,990,0.0331215
0.75,0.50,0.75,Greedy,generada.dat,-,5,1062,0.0541948
0.75,0.50,1.00,Greedy,generada.dat,-,6,998,0.0341346
0.75,0.75,0.00,Greedy,generada.dat,-,8,1016,0.0521928
0.75,0.75,0.25,Greedy,generada.dat,-,6,1004,0.0401466
0.75,0.75,0.50,Greedy,generada.dat,-,7,1028,0.0561968
0.75,0.75,0.75,Greedy,generada.dat,-,6,1010,0.0501787
0.75,0.75,1.00,Greedy,generada.dat,-,7,984,0.0712742
0.75,1.00,0.00,Greedy,generada.dat,-,5,1054,0.0501787
0.75,1.00,0.25,Greedy,generada.dat,-,5,1061,0.0682853
0.75,1.00,0.50,Greedy,generada.dat,-,6,990,0.0310974
0.75,1.00,0.75,Greedy,generada.dat,-,9,912,0.0381386
0.75,1.00,1.00,Greedy,generada.dat,-,6,1038,0.0441707
1.00,0.00,0.00,Greedy,generada.dat,-,5,1158,0.0541948
1.00,0.00,0.25,Greedy,generada.dat,-,6,1070,0.0491858
1.00,0.00,0.50,Greedy,generada.dat,-,8,942,0.0421506
1.00,0.00,0.75,Greedy,generada.dat,-,5,1140,0.0522008
1.00,0.00,1.00,Greedy,generada.dat,-,6,1154,0.0491959
1.00,0.25,0.00,Greedy,generada.dat,-,5,1106,0.0561968
1.00,0.25,0.25,Greedy,generada.dat,-,5,1176,0.0732882
1.00,0.25,0.50,Greedy,generada.dat,-,8,923,0.0451778
1.00,0.25,0.75,Greedy,generada.dat,-,6,1020,0.0361466
1.00,0.25,1.00,Greedy,generada.dat,-,7,1017,0.0582109
1.00,0.50,0.00,Greedy,generada.dat,-,8,965,0.0291155
1.00,0.50,0.25,Greedy,generada.dat,-,6,1003,0.0371255
1.00,0.50,0.50,Greedy,generada.dat,-,7,914,0.0321225
1.00,0.50,0.75,Greedy,generada.dat,-,6,1082,0.0561968
1.00,0.50,1.00,Greedy,generada.dat,-,7,970,0.0511979
1.00,0.75,0.00,Greedy,generada.dat,-,7,984,0.0441768
1.00,0.75,0.25,Greedy,generada.dat,-,7,992,0.0270893
1.00,0.75,0.50,Greedy,generada.dat,-,7,1050,0.0542029
1.00,0.75,0.75,Greedy,generada.dat,-,6,1046,0.0501787
1.00,0.75,1.00,Greedy,generada.dat,-,7,1060,0.0421587
1.00,1.00,0.00,Greedy,generada.dat,-,8,910,0.0230894
1.00,1.00,0.25,Greedy,generada.dat,-,10,864,0.0260964
1.00,1.00,0.50,Greedy,generada.dat,-,7,954,0.0270914
1.00,1.00,0.75,Greedy,generada.dat,-,8,1014,0.0351376
1.00,1.00,1.00,Greedy,generada.dat,-,6,990,0.0331215
0.00,0.00,0.00,Greedy,generada.dat,-,7,1012,0.0642551
0.00,0.00,0.25,Greedy,generada.dat,-,8,1020,0.0361466
0.00,0.00,0.50,Greedy,generada.dat,-,6,1066,0.0341426
0.00,0.00,0.75,Greedy,generada.dat,-,9,959,0.0280883
0.00,0.00,1.00,Greedy,generada.dat,-,7,945,0.0301185
0.00,0.25,0.00,Greedy,generada.dat,-,5,1091,0.0923616
0.00,0.25,0.25,Greedy,generada.dat,-,9,890,0.0321346
0.00,0.25,0.50,Greedy,generada.dat,-,7,1030,0.0491838
0.00,0.25,0.75,Greedy,generada.dat,-,6,1032,0.0441707
0.00,0.25,1.00,Greedy,generada.dat,-,7,977,0.0381386
0.00,0.50,0.00,Greedy,generada.dat,-,5,1109,0.0431597
0.00,0.50,0.25,Greedy,generada.dat,-,7,908,0.0260803
0.00,0.50,0.50,Greedy,generada.dat,-,6,962,0.0230894
0.00,0.50,0.75,Greedy,generada.dat,-,5,1064,0.0491697
0.00,0.50,1.00,Greedy,generada.dat,-,6,1056,0.068245
0.00,0.75,0.00,Greedy,generada.dat,-,7,921,0.0481747
0.00,0.75,0.25,Greedy,generada.dat,-,7,960,0.0190834
0.00,0.75,0.50,Greedy,generada.dat,-,7,1016,0.0492039
0.00,0.75,0.75,Greedy,generada.dat,-,6,1075,0.0863334
0.00,0.75,1.00,Greedy,generada.dat,-,5,1146,0.0471918
0.00,1.00,0.00,Greedy,generada.dat,-,6,971,0.0361547
0.00,1.00,0.25,Greedy,generada.dat,-,9,858,0.0291034
0.00,1.00,0.50,Greedy,generada.dat,-,8,930,0.0471959
0.00,1.00,0.75,Greedy,generada.dat,-,8,824,0.0230853
0.00,1.00,1.00,Greedy,generada.dat,-,6,976,0.0321205
0.25,0.00,0.00,Greedy,generada.dat,-,5,1072,0.0482029
0.25,0.00,0.25,Greedy,generada.dat,-,6,1052,0.058235
0.25,0.00,0.50,Greedy,generada.dat,-,6,1040,0.0431456
0.25,0.00,0.75,Greedy,generada.dat,-,5,1132,0.0471918
0.25,0.00,1.00,Greedy,generada.dat,-,9,958,0.0271155
0.25,0.25,0.00,Greedy,generada.dat,-,9,968,0.0281145
0.25,0.25,0.25,Greedy,generada.dat,-,5,1138,0.0662511
0.25,0.25,0.50,Greedy,generada.dat,-,6,1037,0.0743275
0.25,0.25,0.75,Greedy,generada.dat,-,7,918,0.0210834
0.25,0.25,1.00,Greedy,generada.dat,-,8,946,0.0280984
0.25,0.50,0.00,Greedy,generada.dat,-,7,981,0.052225
0.25,0.50,0.25,Greedy,generada.dat,-,7,932,0.0251054
0.25,0.50,0.50,Greedy,generada.dat,-,7,1058,0.0561968
0.25,0.50,0.75,Greedy,generada.dat,-,6,1066,0.0391396
0.25,0.50,1.00,Greedy,generada.dat,-,6,988,0.0532099
0.25,0.75,0.00,Greedy,generada.dat,-,5,1107,0.052225
0.25,0.75,0.25,Greedy,generada.dat,-,7,1064,0.0582512
0.25,0.75,0.50,Greedy,generada.dat,-,5,1102,0.0471918
0.25,0.75,0.75,Greedy,generada.dat,-,6,1048,0.0401365
0.25,0.75,1.00,Greedy,generada.dat,-,9,934,0.0280883
0.25,1.00,0.00,Greedy,generada.dat,-,7,984,0.0241005
0.25,1.00,0.25,Greedy,generada.dat,-,7,1000,0.0481868
0.25,1.00,0.50,Greedy,generada.dat,-,7,952,0.0210713
0.25,1.00,0.75,Greedy,generada.dat,-,6,1018,0.063238
0.25,1.00,1.00,Greedy,generada.dat,-,6,978,0.0561968
0.50,0.00,0.00,Greedy,generada.dat,-,5,1090,0.0572562
0.50,0.00,0.25,Greedy,generada.dat,-,7,1094,0.0431697
0.50,0.00,0.50,Greedy,generada.dat,-,5,1099,0.0471918
0.50,0.00,0.75,Greedy,generada.dat,-,5,1116,0.0471919
0.50,0.00,1.00,Greedy,generada.dat,-,7,1020,0.0532019
0.50,0.25,0.00,Greedy,generada.dat,-,5,1120,0.0482029
0.50,0.25,0.25,Greedy,generada.dat,-,6,962,0.0451818
0.50,0.25,0.50,Greedy,generada.dat,-,7,1068,0.0311195
0.50,0.25,0.75,Greedy,generada.dat,-,6,1042,0.0501807
0.50,0.25,1.00,Greedy,generada.dat,-,7,994,0.0521908
0.50,0.50,0.00,Greedy,generada.dat,-,6,971,0.0461647
0.50,0.50,0.25,Greedy,generada.dat,-,7,972,0.0351134
0.50,0.50,0.50,Greedy,generada.dat,-,7,1024,0.0541868
0.50,0.50,0.75,Greedy,generada.dat,-,6,1026,0.0371416
0.50,0.50,1.00,Greedy,generada.dat,-,8,962,0.0582109
0.50,0.75,0.00,Greedy,generada.dat,-,6,987,0.061232
0.50,0.75,0.25,Greedy,generada.dat,-,6,1052,0.0491757
0.50,0.75,0.50,Greedy,generada.dat,-,7,980,0.0331175
0.50,0.75,0.75,Greedy,generada.dat,-,7,998,0.0441526
0.50,0.75,1.00,Greedy,generada.dat,-,7,982,0.0471878
0.50,1.00,0.00,Greedy,generada.dat,-,6,1060,0.0501969
0.50,1.00,0.25,Greedy,generada.dat,-,6,1050,0.0471838
0.50,1.00,0.50,Greedy,generada.dat,-,6,1044,0.0471918
0.50,1.00,0.75,Greedy,generada.dat,-,6,1062,0.0281185
0.50,1.00,1.00,Greedy,generada.dat,-,7,915,0.0371577
0.75,0.00,0.00,Greedy,generada.dat,-,5,1110,0.0753164
0.75,0.00,0.25,Greedy,generada.dat,-,6,1008,0.0361466
0.75,0.00,0.50,Greedy,generada.dat,-,6,1016,0.0361628
0.75,0.00,0.75,Greedy,generada.dat,-,6,998,0.0411879
0.75,0.00,1.00,Greedy,generada.dat,-,8,1016,0.0281185
0.75,0.25,0.00,Greedy,generada.dat,-,6,1022,0.0491797
0.75,0.25,0.25,Greedy,generada.dat,-,5,1072,0.0391396
0.75,0.25,0.50,Greedy,generada.dat,-,5,1111,0.052225
0.75,0.25,0.75,Greedy,generada.dat,-,6,1055,0.0692782
0.75,0.25,1.00,Greedy,generada.dat,-,5,1072,0.0532039
0.75,0.50,0.00,Greedy,generada.dat,-,6,1044,0.0592219
0.75,0.50,0.25,Greedy,generada.dat,-,6,1002,0.0461747
0.75,0.50,0.50,Greedy,generada.dat,-,8,933,0.0251095
0.75,0.50,0.75,Greedy,generada.dat,-,6,1062,0.0461808
0.75,0.50,1.00,Greedy,generada.dat,-,6,1019,0.0561968
0.75,0.75,0.00,Greedy,generada.dat,-,6,1061,0.0752862
0.75,0.75,0.25,Greedy,generada.dat,-,6,1029,0.0391396
0.75,0.75,0.50,Greedy,generada.dat,-,6,947,0.0351235
0.75,0.75,0.75,Greedy,generada.dat,-,9,891,0.0431697
0.75,0.75,1.00,Greedy,generada.dat,-,6,1071,0.0572018
0.75,1.00,0.00,Greedy,generada.dat,-,8,834,0.0185338
0.75,1.00,0.25,Greedy,generada.dat,-,7,877,0.0185338
0.75,1.00,0.50,Greedy,generada.dat,-,6,988,0.0421627
0.75,1.00,0.75,Greedy,generada.dat,-,6,1134,0.0501727
0.75,1.00,1.00,Greedy,generada.dat,-,6,1020,0.0541948
1.00,0.00,0.00,Greedy,generada.dat,-,6,1135,0.0461727
1.00,0.00,0.25,Greedy,generada.dat,-,5,1120,0.0702913
1.00,0.00,0.50,Greedy,generada.dat,-,7,1014,0.0351336
1.00,0.00,0.75,Greedy,generada.dat,-,5,1141,0.0612662
1.00,0.00,1.00,Greedy,generada.dat,-,6,1021,0.0391396
1.00,0.25,0.00,Greedy,generada.dat,-,8,1032,0.0552079
1.00,0.25,0.25,Greedy,generada.dat,-,9,902,0.0391617
1.00,0.25,0.50,Greedy,generada.dat,-,6,1022,0.0421506
1.00,0.25,0.75,Greedy,generada.dat,-,7,934,0.0270893
1.00,0.25,1.00,Greedy,generada.dat,-,7,998,0.0451778
1.00,0.50,0.00,Greedy,generada.dat,-,6,1062,0.0471918
1.00,0.50,0.25,Greedy,generada.dat,-,6,960,0.062233
1.00,0.50,0.50,Greedy,generada.dat,-,7,970,0.0311155
1.00,0.50,0.75,Greedy,generada.dat,-,7,982,0.0290893
1.00,0.50,1.00,Greedy,generada.dat,-,6,1050,0.0341326
1.00,0.75,0.00,Greedy,generada.dat,-,7,986,0.0482009
1.00,0.75,0.25,Greedy,generada.dat,-,7,898,0.0371497
1.00,0.75,0.50,Greedy,generada.dat,-,6,1034,0.0401405
1.00,0.75,0.75,Greedy,generada.dat,-,8,911,0.0331416
1.00,0.75,1.00,Greedy,generada.dat,-,7,978,0.0381386
1.00,1.00,0.00,Greedy,generada.dat,-,6,1002,0.0401506
1.00,1.00,0.25,Greedy,generada.dat,-,6,954,0.0411476
1.00,1.00,0.50,Greedy,generada.dat,-,5,1130,0.0592461
1.00,1.00,0.75,Greedy,generada.dat,-,8,878,0.0250934
1.00,1.00,1.00,Greedy,generada.dat,-,7,924,0.0361225
0.00,0.00,0.00,Greedy,generada.dat,-,8,975,0.0361466
0.00,0.00,0.25,Greedy,generada.dat,-,8,1022,0.0331215
0.00,0.00,0.50,Greedy,generada.dat,-,6,986,0.0391396
0.00,0.00,0.75,Greedy,generada.dat,-,10,862,0.0220984
0.00,0.00,1.00,Greedy,generada.dat,-,9,958,0.0251014
0.00,0.25,0.00,Greedy,generada.dat,-,6,992,0.0321004
0.00,0.25,0.25,Greedy,generada.dat,-,7,959,0.0421506
0.00,0.25,0.50,Greedy,generada.dat,-,6,1010,0.0361245
0.00,0.25,0.75,Greedy,generada.dat,-,7,1036,0.0531938
0.00,0.25,1.00,Greedy,generada.dat,-,6,988,0.0331316
0.00,0.50,0.00,Greedy,generada.dat,-,8,962,0.0471918
0.00,0.50,0.25,Greedy,generada.dat,-,6,984,0.0331215
0.00,0.50,0.50,Greedy,generada.dat,-,6,1050,0.0341326
0.00,0.50,0.75,Greedy,generada.dat,-,6,976,0.0391496
0.00,0.50,1.00,Greedy,generada.dat,-,6,1074,0.0441667
0.00,0.75,0.00,Greedy,generada.dat,-,7,1006,0.0451556
0.00,0.75,0.25,Greedy,generada.dat,-,6,1055,0.0813184
0.00,0.75,0.50,Greedy,generada.dat,-,6,1036,0.0351235
0.00,0.75,0.75,Greedy,generada.dat,-,5,1116,0.0662752
0.00,0.75,1.00,Greedy,generada.dat,-,9,946,0.0261145
0.00,1.00,0.00,Greedy,generada.dat,-,6,1000,0.0482029
0.00,1.00,0.25,Greedy,generada.dat,-,7,970,0.050213
0.00,1.00,0.50,Greedy,generada.dat,-,8,938,0.0321084
0.00,1.00,0.75,Greedy,generada.dat,-,7,1013,0.0451597
0.00,1.00,1.00,Greedy,generada.dat,-,8,925,0.0401647
0.25,0.00,0.00,Greedy,generada.dat,-,5,1054,0.0743094
0.25,0.00,0.25,Greedy,generada.dat,-,6,980,0.0341326
0.25,0.00,0.50,Greedy,generada.dat,-,6,1030,0.0501787
0.25,0.00,0.75,Greedy,generada.dat,-,6,1116,0.0431879
0.25,0.00,1.00,Greedy,generada.dat,-,5,1096,0.0381346
0.25,0.25,0.00,Greedy,generada.dat,-,6,1006,0.0411396
0.25,0.25,0.25,Greedy,generada.dat,-,6,1029,0.0341346
0.25,0.25,0.50,Greedy,generada.dat,-,6,1114,0.0642692
0.25,0.25,0.75,Greedy,generada.dat,-,7,995,0.0351215
0.25,0.25,1.00,Greedy,generada.dat,-,7,997,0.0341205
0.25,0.50,0.00,Greedy,generada.dat,-,6,988,0.0381507
0.25,0.50,0.25,Greedy,generada.dat,-,6,996,0.0351356
0.25,0.50,0.50,Greedy,generada.dat,-,6,950,0.0301145
0.25,0.50,0.75,Greedy,generada.dat,-,6,962,0.0321306
0.25,0.50,1.00,Greedy,generada.dat,-,7,1000,0.0321245
0.25,0.75,0.00,Greedy,generada.dat,-,5,1034,0.0602471
0.25,0.75,0.25,Greedy,generada.dat,-,7,984,0.0351134
0.25,0.75,0.50,Greedy,generada.dat,-,8,917,0.0542109
0.25,0.75,0.75,Greedy,generada.dat,-,8,989,0.053226
0.25,0.75,1.00,Greedy,generada.dat,-,5,1070,0.0401386
0.25,1.00,0.00,Greedy,generada.dat,-,7,905,0.0371577
0.25,1.00,0.25,Greedy,generada.dat,-,5,1112,0.0642632
0.25,1.00,0.50,Greedy,generada.dat,-,5,1102,0.0863435
0.25,1.00,0.75,Greedy,generada.dat,-,10,862,0.0331416
0.25,1.00,1.00,Greedy,generada.dat,-,6,1014,0.0281085
0.50,0.00,0.00,Greedy,generada.dat,-,5,1162,0.0622189
0.50,0.00,0.25,Greedy,generada.dat,-,5,1064,0.0381265
0.50,0.00,0.50,Greedy,generada.dat,-,5,1168,0.0542049
0.50,0.00,0.75,Greedy,generada.dat,-,6,1024,0.0301145
0.50,0.00,1.00,Greedy,generada.dat,-,7,972,0.0361466
0.50,0.25,0.00,Greedy,generada.dat,-,6,999,0.0341285
0.50,0.25,0.25,Greedy,generada.dat,-,9,888,0.0230994
0.50,0.25,0.50,Greedy,generada.dat,-,6,1072,0.0471657
0.50,0.25,0.75,Greedy,generada.dat,-,6,1003,0.0381386
0.50,0.25,1.00,Greedy,generada.dat,-,8,981,0.0471838
0.50,0.50,0.00,Greedy,generada.dat,-,6,963,0.0361366
0.50,0.50,0.25,Greedy,generada.dat,-,5,1098,0.0471979
0.50,0.50,0.50,Greedy,generada.dat,-,6,1060,0.0552361
0.50,0.50,0.75,Greedy,generada.dat,-,6,1082,0.0532019
0.50,0.50,1.00,Greedy,generada.dat,-,8,883,0.0281085
0.50,0.75,0.00,Greedy,generada.dat,-,6,1020,0.0391295
0.50,0.75,0.25,Greedy,generada.dat,-,6,1035,0.0561968
0.50,0.75,0.50,Greedy,generada.dat,-,5,1154,0.0642471
0.50,0.75,0.75,Greedy,generada.dat,-,6,1014,0.0491858
0.50,0.75,1.00,Greedy,generada.dat,-,6,1013,0.0682692
0.50,1.00,0.00,Greedy,generada.dat,-,6,1072,0.0592219
0.50,1.00,0.25,Greedy,generada.dat,-,6,1021,0.0803154
0.50,1.00,0.50,Greedy,generada.dat,-,7,965,0.0351295
0.50,1.00,0.75,Greedy,generada.dat,-,8,931,0.0331255
0.50,1.00,1.00,Greedy,generada.dat,-,8,920,0.0331235
0.75,0.00,0.00,Greedy,generada.dat,-,5,1160,0.0542049
0.75,0.00,0.25,Greedy,generada.dat,-,7,980,0.0235519
0.75,0.00,0.50,Greedy,generada.dat,-,7,962,0.0341225
0.75,0.00,0.75,Greedy,generada.dat,-,6,1036,0.0471918
0.75,0.00,1.00,Greedy,generada.dat,-,6,1042,0.0491838
0.75,0.25,0.00,Greedy,generada.dat,-,6,1029,0.0431597
0.75,0.25,0.25,Greedy,generada.dat,-,5,1090,0.0521807
0.75,0.25,0.50,Greedy,generada.dat,-,6,998,0.0341225
0.75,0.25,0.75,Greedy,generada.dat,-,6,1104,0.0421647
0.75,0.25,1.00,Greedy,generada.dat,-,5,1038,0.0471677
0.75,0.50,0.00,Greedy,generada.dat,-,7,1002,0.0482029
0.75,0.50,0.25,Greedy,generada.dat,-,7,964,0.0401547
0.75,0.50,0.50,Greedy,generada.dat,-,5,1094,0.0552059
0.75,0.50,0.75,Greedy,generada.dat,-,9,933,0.0240924
0.75,0.50,1.00,Greedy,generada.dat,-,9,1042,0.0351295
0.75,0.75,0.00,Greedy,generada.dat,-,6,990,0.0281145
0.75,0.75,0.25,Greedy,generada.dat,-,6,956,0.0331094
0.75,0.75,0.50,Greedy,generada.dat,-,5,1066,0.05923
0.75,0.75,0.75,Greedy,generada.dat,-,7,906,0.0321084
0.75,0.75,1.00,Greedy,generada.dat,-,5,1074,0.0381426
0.75,1.00,0.00,Greedy,generada.dat,-,7,924,0.0351476
0.75,1.00,0.25,Greedy,generada.dat,-,8,972,0.0431758
0.75,1.00,0.50,Greedy,generada.dat,-,6,1034,0.0361466
0.75,1.00,0.75,Greedy,generada.dat,-,6,1030,0.0491858
0.75,1.00,1.00,Greedy,generada.dat,-,5,1108,0.0471999
1.00,0.00,0.00,Greedy,generada.dat,-,5,1186,0.0783134
1.00,0.00,0.25,Greedy,generada.dat,-,8,1007,0.0361124
1.00,0.00,0.50,Greedy,generada.dat,-,8,968,0.0221045
1.00,0.00,0.75,Greedy,generada.dat,-,5,1188,0.0511878
1.00,0.00,1.00,Greedy,generada.dat,-,5,1072,0.0431758
1.00,0.25,0.00,Greedy,generada.dat,-,7,956,0.0702953
1.00,0.25,0.25,Greedy,generada.dat,-,5,1104,0.102404
1.00,0.25,0.50,Greedy,generada.dat,-,10,875,0.0250934
1.00,0.25,0.75,Greedy,generada.dat,-,7,884,0.0200824
1.00,0.25,1.00,Greedy,generada.dat,-,5,1134,0.068245
1.00,0.50,0.00,Greedy,generada.dat,-,6,989,0.0391678
1.00,0.50,0.25,Greedy,generada.dat,-,5,1154,0.0531938
1.00,0.50,0.50,Greedy,generada.dat,-,6,1086,0.0622189
1.00,0.50,0.75,Greedy,generada.dat,-,7,959,0.0361225
1.00,0.50,1.00,Greedy,generada.dat,-,8,911,0.0220763
1.00,0.75,0.00,Greedy,generada.dat,-,5,1062,0.0662913
1.00,0.75,0.25,Greedy,generada.dat,-,7,962,0.0421667
1.00,0.75,0.50,Greedy,generada.dat,-,5,1088,0.0391396
1.00,0.75,0.75,Greedy,generada.dat,-,6,1008,0.0471737
1.00,0.75,1.00,Greedy,generada.dat,-,10,885,0.0301085
1.00,1.00,0.00,Greedy,generada.dat,-,6,1064,0.0471616
1.00,1.00,0.25,Greedy,generada.dat,-,6,1022,0.0341346
1.00,1.00,0.50,Greedy,generada.dat,-,7,1005,0.0642491
1.00,1.00,0.75,Greedy,generada.dat,-,6,1038,0.0401547
1.00,1.00,1.00,Greedy,generada.dat,-,6,1094,0.0521807
0.00,0.00,0.00,Greedy,generada.dat,-,9,894,0.0180784
0.00,0.00,0.25,Greedy,generada.dat,-,9,930,0.0241025
0.00,0.00,0.50,Greedy,generada.dat,-,9,894,0.0200663
0.00,0.00,0.75,Greedy,generada.dat,-,6,1064,0.0331215
0.00,0.00,1.00,Greedy,generada.dat,-,8,984,0.0411516
0.00,0.25,0.00,Greedy,generada.dat,-,6,962,0.0411537
0.00,0.25,0.25,Greedy,generada.dat,-,5,1139,0.0471918
0.00,0.25,0.50,Greedy,generada.dat,-,5,1054,0.0341225
0.00,0.25,0.75,Greedy,generada.dat,-,6,1026,0.0441526
0.00,0.25,1.00,Greedy,generada.dat,-,7,982,0.0421627
0.00,0.50,0.00,Greedy,generada.dat,-,10,789,0.0301205
0.00,0.50,0.25,Greedy,generada.dat,-,5,1133,0.0582028
0.00,0.50,0.50,Greedy,generada.dat,-,7,910,0.0471818
0.00,0.50,0.75,Greedy,generada.dat,-,6,1042,0.0361104
0.00,0.50,1.00,Greedy,generada.dat,-,7,984,0.0361245
0.00,0.75,0.00,Greedy,generada.dat,-,6,981,0.0541948
0.00,0.75,0.25,Greedy,generada.dat,-,8,994,0.0411516
0.00,0.75,0.50,Greedy,generada.dat,-,9,944,0.0260944
0.00,0.75,0.75,Greedy,generada.dat,-,5,1066,0.0562089
